"HelpSystems Partners With SoftLanding(R) Systems to Enhance Change Management Solution for IBM i",
"Calgary Scientific Showcases Its Innovative PureWeb® Solution at IBM’s Interconnect 2015",
"IBM Security Finds Over 60 Percent of Popular Dating Apps Vulnerable to Hackers",1
"Dating apps pose U.S. corporate security risk, says IBM",
"Plantronics Teams With IBM to Enhance Business Communication With Sametime Unified Telephony",
"Dialogic(R) 2000 Media Gateway Series Validated for Interoperbility with IBM Sametime...",
"Campbell's Extends Technology Services Agreement With IBM",1
"Dexton Creates With IBM Maximo a Perfect Alternative for SAP",1
"GN Netcom Enhances the Voice Experience for IBM Sametime Users",
"IBM to enter",
"Psytechnics Extends Voice Performance Management With IBM",1
"IBM Delivers Cloud Social Networking and Collaboration Service for Business",1
"MACD' Analysis on Today's Market Movers: IBM, INTC, HD, BAC, C",
"Nortel Embarks on Next Phase of Collaboration With IBM",1
"Nortel Embarks on Next Phase of Collaboration With IBM",1
"Michigan State University to Introduce Students to Analytics and Big Data Using IBM Watson",1
"IBM Unveils New Services to Accelerate Customer Engagement Efforts for CMOs, CIOs",1
"Research and Markets: Enterprise Content Management Market in the EMEA Region 2011-2015 Report: OpenText, IBM, EMC, and Oracle Dominate",1
"Report: Wikibon Ranks IBM Number One in Big Data Market for Second Consecutive Year",1
"IBM Commits $100 Million to Globally Expand Unique Consulting Model That Fuses Strategy, Data and Design",1
"AT&T, Cisco, GE, IBM and Intel Form Industrial Internet Consortium to Improve Integration of the Physical and Digital Worlds",1
"DBI Software celebrates IBM DB2 LUW performance successes with HealthPlan Services",1
"Arsin, IBM Premier Business Partner, Receives",
"IBM's MRSA Infection-Fighting Nanotechnology Caps Century of Healthcare Innovation",1
"Arrow ECS Earns 4 Marks of Distinction from IBM across EMEA",
"Industry Leaders Worldwide Embrace IBM Clouds to Transform Business Processes",1
"New IBM Software Helps Clients Accelerate Adoption and Realize the Benefits of Cloud Computing",1
"IBM Joins Forces With Over 45 Organizations to Launch Cloud Standards Customer Council for Open Cloud Computing",1
"IBM Unveils Next Generation Smart Cloud Platform for Business",1
"IBM Unveils Smart Cloud Services and Technologies for the Enterprise",1
"IBM says has Pepsi India's finance outsourcing contract",1
"COLUMN-Sun's best option remains selling to IBM: Eric Auchard",
"Sun's best option remains selling to IBM: Eric Auchard",
"COLUMN-Sun's best option remains selling to IBM: Eric Auchard",
"CEA/Leti and IBM to Collaborate on Future Nanoelectronics Technology",1
"Sainsbury's to Transform Supply Chain With IBM",1
"The Company You Keep: IBM Sustainable Procurement Consulting Service Helps Clients Reduce Costs, Ensure Suppliers Are",1
"IBM Unveils Prototype of World's Fastest Financial Analysis System",1
"IBM Awarded Seven-Year Services Contract by Sun Life Financial",1
"Collapse of IBM deal could weaken Sun even more",
"Zacks Analyst Blog Highlights: Family Dollar Stores, Inc., Bed Bath & Beyond, Inc., Atheros Communications, Inc., Sun Microsystems Inc. and IBM Corp.",
"IBM signs seven-year info tech deal with Sun Life",1
"IBM to buy Texas Memory Systems",1
"IBM to buy Texas Memory Systems",1
"IBM Plans to Acquire Texas Memory Systems",1
"IBM and Singapore Economic Development Board Collaborate to Launch Analytics-Based Supply Chain Center",1
"IBM Research, CDC and PHDSC Enable Real-Time Reporting of Public Health Cases",1
"IBM buys database security firm Guardium",1
"UPDATE 2-IBM buys database security firm Guardium",1
"IBM buys database security firm Guardium",1
"IBM Acquires Guardium",1
"IBM Takes Top Spot in Server Hardware Revenue Share in Third Quarter 2009",1
"Q3 server revenue falls 15.5 pct, IBM remains No. 1-Gartner",
"Engate and IBM Deliver Proactive Botnet, Phish, Virus and Email Security for IBM Lotus Foundations Start",1
"IBM, CenturyLink and State of Louisiana create innovative model to drive high-value skills for the Digital Economy",1
"Research and Markets: IT Outsourcing Market in China 2014-2018 - Key Vendors are Accenture, Digital China Holding, Fujitsu, HP & IBM",
"Research and Markets: IT Market in Saudi Arabia 2015-2019: Key Vendors are HP, IBM, Microsoft & Oracle",
"IBM Unveils New Software to Enable Mainframe Applications on Cloud, Mobile Devices",1
"Bloomberg appoints former IBM chief to advise on data issues",1
"Bloomberg appoints former IBM chief to advise on data issues",1
"IBM PureFlex and SmartCloud Entry Allow Zetark to Help Customers Deploy Clouds Quickly",1
"IBM Cited as a Leader in Business Consulting Services Worldwide",1
"SolarWinds Extends Multi-Vendor Storage Management Array Support With EMC, Hitachi, HP and IBM Arrays",
"Research and Markets: UAE IT Market Report 2015-2019 with HP, Huawei Technologies, IBM, Injazat Data Systems & Oracle Dominating",1
"Research and Markets: Global E-Mail Archiving Market 2015-2019 With EMC, HP, IBM & Symantec Dominating",1
"Report: IBM Named #1 in Software Defined Storage Platforms",1
"Aspera, an IBM Company, Unveils Expanded On Demand Transfer Platform for Big Data",1
"BRIEF-Mcafee And IBM Security Extend Partnership With Key Areas Of Product Integrations",1
"Research and Markets: Global Output Management Software Market 2012-2016 with Esker Software Corp., Hewlett-Packard Co., and IBM Corp. Dominating",1
"IBM Placed in Leaders Quadrant by Leading Analyst Firm for IBM MobileFirst",1
"Made in IBM Labs: IBM Drives the Future of Renewable Energy with New Wind and Solar Forecasting System",1
"Revised Notice of Call Warrant Exercise on Terms Assets: Conditional Full Redemption of CorTS Trust VI for IBM Debentures",
"TEXT-S&P raises IBM ratings",1
"MajescoMastek`s Insurance Platform Certified on IBM`s PureFlex Integrated Computing Platform for Enterprise Scalability",
"Thales and IBM to Feature keyAuthority High Assurance Key Management Appliance at IBM Edge2012 Conference",
"Research and Markets: Global Procurement Outsourcing Market 2012-2016 with IBM Corp., Xchanging plc and Xerox Corp Dominating",1
"IBM raises dividend, stock buyback; shares jump",1
"IBM, MySQL team up on database software",1
"IBM sells $4 bln in three parts -IFR",
"UPDATE 1-IBM sells $3.9 billion of corporate bonds-IFR",
"Digital Realty Trust Announces New Turn-Key Datacentre(TM) Lease Agreement With IBM...",1
"IBM sells $3.9 billion of corporate bonds - IFR",
"IBM sets price guidance on bond sale - IFR",
"IBM Selected to Build 911 Systems for U.S. Virgin Islands",1
"IBM Signs Services Agreement With Fashion Research Institute",1
"US STOCKS-Wall St rises on bargain hunting, IBM",
"US STOCKS-Wall St opens higher on IBM boost",1
"PilotFish Technology XCS eiPlatform Now Listed in the IBM SOA Business Catalogue",
"Wall St. set for higher open on IBM boost",1
"US STOCKS-Wall St set for higher open on IBM boost",1
"US STOCKS-Futures jump as IBM spurs spending optimism",1
"Ultratech Acquires Patents From IBM for Semiconductor Wafer Annealing",
"IBM's earnings strength calms tech jitters",1
"IBM's earnings strength calms tech jitters",1
"New IBM Servers to Power Merrill Lynch",1
"IBM Hosts Innovation Forum to Tackle Skills, Education, Green Issues With Africa's Thought Leaders",
"REG-Intnl Bus. Mach IBM Announces Preliminary 2008 Third-Quarter EPS of $2.05; Reaffirms Full-Year 2008 EPS Outlook of at Least $8.75",
"Critical Alerts for IBM, priceline.com, Covidien, China Mobile, and O'Reilly Automotive Released by Seven Summits Research",
"Zacks' Voice of the People Highlights Opportunities IBM",
"USA Drug Partners With IBM for New Point-of-Sale System",1
"Dutch Customs Chooses IBM for New Declaration Management System",1
"IBM Named",
"UPDATE 2-RESEARCH ALERT-JP Morgan ups Apple, IBM to overweight",
"Next Inning Technology Previews Earnings for Google, Advanced Micro Devices, IBM,...",
"IBM Enhances Traffic Management Capabilities via Investment in Hisense TransTech Company Ltd.",1
"Infor Delivers New ERP LX Features for IBM System i Users",
"Mojix STAR System Now Validated as 'Ready for IBM(R) Websphere Premises Server'",
"IBM technology underpins project to make British Columbia's the",1
"Casio Creates Cost-effective Virtualized Storage Infrastructure with Red Hat and IBM",1
"IBM Delivers Disaster Recovery, Security Services to SoftLayer Clients",1
"Novitex Enterprise Solutions Chooses IBM to Build its Cloud",1
"Research and Markets: Global Smart Water Management Market Forecasts & Opportunities 2013-2018 Featuring IBM, Siemens, Schneider, GE & ABB",
"IBM Ranked Number One in Integration and Access Software Market Share",1
"IBM, National Grid and the Long Island Power Authority to Address Performance and Energy Savings for Customers",1
"US Army Achieves 146% ROI Using IBM Cognos Business Intelligence Solution",1
"Fluor Extends Strategic Outsourcing Contract With IBM",1
"Zacks Analyst Blog Highlights:Dell Inc., Hewlett-Packard Co.,IBM Corp., Caterpillar Inc. and Enterprise Products Partners L.P.",
"New, Faster Zend Framework 1.7 Features Adobe High-Speed Format for RIAs plus IBM i DB2 Adapter, JQuery, & Dojo 1.2.1",
"S1 IT Solutions Achieves Elite Partner Status for IBM System Storage",
"Wimbledon and IBM Serve Up Enriched Fan Experience for 2012",1
"TEXT-S&P raises 10 IBM-related ratings",1
"The Zacks Analyst Blog Highlights: CA Technologies, Amazon, IBM, salesforce.com and Hewlett-Packard",
"IBM Named Worldwide Marketshare Leader in Social Software for Third Consecutive Year",1
"First Commercial IBM Hot-Water Cooled Supercomputer to Consume 40% Less Energy",1
"IBM Fellow and Industry Leader, Gene Amdahl, leaves behind his Legacy",
"IBM veteran exec put on leave after insider arrest",-1
"UPDATE 1-IBM veteran exec put on leave after insider arrest",-1
"IBM veteran exec on leave after insider arrest",-1
"Researchers From IBM, Nokia and VTT Bring Avatars and People Together for Virtual Meetings in Physical Spaces",1
"IBM veteran exec on leave after insider arrest",-1
"IBM veteran exec on leave after insider arrest",-1
"New Financing Options from IBM Global Financing Help Companies Step Up to Smarter IT",1
"BRIEF-True Corp, IBM say will establish a new R&D Center for digital technology in Bangkok - Nikkei",1
"Pega CEO would rather eat sand than sell to IBM",
"New IBM Global R&D Lab to Open In Australia",1
"IBM Enables Communications Service Providers To Capture New Cloud Services Market Opportunity",1
"IBM and ANTs Software to Showcase the IBM DB2 SQL Skin Innovation at Upcoming IBM Information On Demand Conference in Las Vegas, Nevada",
"IBM, Vodafone extend India outsourcing deal for up to $1 billion",1
"IBM, Vodafone extend India outsourcing deal for up to $1 bln-paper",1
"IBM's Tim Clark Joins GSX Solutions as Technical Services Manager",
"UPDATE 1-IBM, 3M to develop new adhesives to package chips",1
"3M and IBM to Develop New Types of Adhesives to Create 3D Semiconductors",1
"IBM and ARM to Collaborate on Advanced Semiconductor Technology for Mobile Electronics",1
"Toppan Printing Enters into Extended Agreement with IBM for 14nm Photomask Process Development",
"Key IBM DataPower Executive Joins Layer 7 Management Team",
"CIBM Bank Enters Into FDIC/IDFPR Agreement Similar to Pre-Merger Pact",
"REG-IBM: Doc re Form 8-K",
"IBM Helps LookHunters Increase Sales in the Fashion World with Cloud Infrastructure from SoftLayer",1
"IBM Cloud Helps ClickBalance Deliver Business Agility to Mexican SMBs through SoftLayer",1
"Seven of the Nation's Leading Technology Institutions Unveil Cognitive Computing Courses Leveraging IBM Watson",1
"Research and Markets: Global Server Market 2014-2018 with Cisco Systems Inc., Dell Inc., Hewlett-Packard Co., IBM Corp., and Oracle Corp Dominating",1
"PPL Names IBM Senior Vice President to its Board of Directors",
"Reflexis Chooses IBM Cloud Infrastructure To Power Retail Cloud Offering",1
"Research and Markets: Global Software Testing Services Market in the BFSI Sector 2014-2018: Key Vendors are Accenture, Capgemini, IBM and Wipro infotech",1
"Research and Markets: Global Governance, Risk, and Compliance (GRC) Platform Market 2014-2018: Key Vendors are EMC, IBM, MetricStream and NASDAQ OMX Group",1
"U.S. judge approves IBM's foreign bribery case settlement with SEC",
"U.S. judge approves IBM's foreign bribery case settlement with SEC",
"UPDATE 2-U.S. judge approves IBM's foreign bribery case settlement with SEC",
"U.S. judge signs off on IBM bribery case settlement",
"IBM Unveils New Software to Help Organizations Identify and Predict Security Risk",1
"The Zacks Analyst Blog Highlights: Cisco Systems, Sourcefire, IBM, Juniper and EMC",
"IBM and CANAL+ Group Delivers Digital Content to Consumers at Accelerated Rate",1
"IBM Analytics to Support Jet Airways' Green Initiatives",1
"BRIEF-IBM collaborates with Stockx to design, build and deploy a new app on IBM Cloud",1
"BRIEF-IBM and Automation Anywhere team up to help businesses streamline operations​",1
"Made in IBM Labs: Helping Clients Securely and Reliably Migrate Cloud Data",1
"IBM, Dexia and Several Major Financial Institutions across Europe agree to a 1.3 Billion US Dollar Sourcing Deal for IBM to Build and Manage their IT",1
"IBM says 2007 EPS likely boosted by unit sale",1
"Ricoh in talks to buy IBM digital printer business",
"IBM, Ricoh form joint venture",
"Dassault Systemes shares up on IBM, Siemens deals",
"Ricoh in talks to buy IBM digital printer business",
"Dassault Systemes and IBM expand partnership",1
"Research and Markets: Global Security Testing Market 2015-2019 with Accenture, Cisco Systems, HP, IBM, Veracode & WhiteHat Security Dominating",1
"BRIEF-Neste chooses IBM to develop its business processes",1
"Acquisition of IBM's Semiconductor Business by GLOBALFOUNDRIES is Completed",
"GLOBALFOUNDRIES Completes Acquisition of IBM Microelectronics Business",
"New Online, Self-Paced IBM Content Manager OnDemand (CMOD) Training Course Available From enChoice",
"New Online, Self-Paced IBM Content Manager OnDemand (CMOD) Training Course Available From enChoice",
"IBM: Consumers demand more interactivity",
"IBM Helps MarineMax Drive Smarter Retail Operations",1
"Vineyard Vines Uses IBM Software to Merge and Personalize Retail Shopping Channels",1
"IBM Survey: Tech-Savvy Shoppers Setting The Pace For The Future; Retailers Must Follow Their Lead",
