" Unveils Smart Cloud Services and Technologies for the Enterprise",1
" says has Pepsi India's finance outsourcing contract",1
"COLUMN-Sun's best option remains selling to : Eric Auchard",
"Sun's best option remains selling to : Eric Auchard",
"COLUMN-Sun's best option remains selling to : Eric Auchard",
"CEA/Leti and  to Collaborate on Future Nanoelectronics Technology",1
"Sainsbury's to Transform Supply Chain With ",1
"The Company You Keep:  Sustainable Procurement Consulting Service Helps Clients Reduce Costs, Ensure Suppliers Are",1
" Unveils Prototype of World's Fastest Financial Analysis System",1
" Awarded Seven-Year Services Contract by Sun Life Financial",1
"Collapse of  deal could weaken Sun even more",
"Zacks Analyst Blog Highlights: Family Dollar Stores, Inc., Bed Bath & Beyond, Inc., Atheros Communications, Inc., Sun Microsystems Inc. and  Corp.",
" signs seven-year info tech deal with Sun Life",1
" to buy Texas Memory Systems",1
" to buy Texas Memory Systems",1
" Plans to Acquire Texas Memory Systems",1
" and Singapore Economic Development Board Collaborate to Launch Analytics-Based Supply Chain Center",1
" Research, CDC and PHDSC Enable Real-Time Reporting of Public Health Cases",1
" buys database security firm Guardium",1
"UPDATE 2- buys database security firm Guardium",1
" buys database security firm Guardium",1
" Acquires Guardium",1
" Takes Top Spot in Server Hardware Revenue Share in Third Quarter 2009",1
"Q3 server revenue falls 15.5 pct,  remains No. 1-Gartner",
"Engate and  Deliver Proactive Botnet, Phish, Virus and Email Security for  Lotus Foundations Start",1
", CenturyLink and State of Louisiana create innovative model to drive high-value skills for the Digital Economy",1
"Research and Markets: IT Outsourcing Market in China 2014-2018 - Key Vendors are Accenture, Digital China Holding, Fujitsu, HP & ",
"Research and Markets: IT Market in Saudi Arabia 2015-2019: Key Vendors are HP, , Microsoft & Oracle",
" Unveils New Software to Enable Mainframe Applications on Cloud, Mobile Devices",1
"Bloomberg appoints former  chief to advise on data issues",1
"Bloomberg appoints former  chief to advise on data issues",1
" PureFlex and SmartCloud Entry Allow Zetark to Help Customers Deploy Clouds Quickly",1
" Cited as a Leader in Business Consulting Services Worldwide",1
"SolarWinds Extends Multi-Vendor Storage Management Array Support With EMC, Hitachi, HP and  Arrays",
"Research and Markets: UAE IT Market Report 2015-2019 with HP, Huawei Technologies, , Injazat Data Systems & Oracle Dominating",1
"Research and Markets: Global E-Mail Archiving Market 2015-2019 With EMC, HP,  & Symantec Dominating",1
"Report:  Named #1 in Software Defined Storage Platforms",1
"Aspera, an  Company, Unveils Expanded On Demand Transfer Platform for Big Data",1
"BRIEF-Mcafee And  Security Extend Partnership With Key Areas Of Product Integrations",1
"Research and Markets: Global Output Management Software Market 2012-2016 with Esker Software Corp., Hewlett-Packard Co., and  Corp. Dominating",1
" Placed in Leaders Quadrant by Leading Analyst Firm for  MobileFirst",1
"Made in  Labs:  Drives the Future of Renewable Energy with New Wind and Solar Forecasting System",1
"Revised Notice of Call Warrant Exercise on Terms Assets: Conditional Full Redemption of CorTS Trust VI for  Debentures",
"TEXT-S&P raises  ratings",1
"MajescoMastek`s Insurance Platform Certified on `s PureFlex Integrated Computing Platform for Enterprise Scalability",
"Thales and  to Feature keyAuthority High Assurance Key Management Appliance at  Edge2012 Conference",
"Research and Markets: Global Procurement Outsourcing Market 2012-2016 with  Corp., Xchanging plc and Xerox Corp Dominating",1
" raises dividend, stock buyback; shares jump",1
", MySQL team up on database software",1
" sells $4 bln in three parts -IFR",
"UPDATE 1- sells $3.9 billion of corporate bonds-IFR",
"Digital Realty Trust Announces New Turn-Key Datacentre(TM) Lease Agreement With ...",1
" sells $3.9 billion of corporate bonds - IFR",
" sets price guidance on bond sale - IFR",
" Selected to Build 911 Systems for U.S. Virgin Islands",1
" Signs Services Agreement With Fashion Research Institute",1
"US STOCKS-Wall St rises on bargain hunting, ",
"US STOCKS-Wall St opens higher on  boost",1
"PilotFish Technology XCS eiPlatform Now Listed in the  SOA Business Catalogue",
"Wall St. set for higher open on  boost",1
"US STOCKS-Wall St set for higher open on  boost",1
"US STOCKS-Futures jump as  spurs spending optimism",1
"Ultratech Acquires Patents From  for Semiconductor Wafer Annealing",
"'s earnings strength calms tech jitters",1
"'s earnings strength calms tech jitters",1
"New  Servers to Power Merrill Lynch",1
" Hosts Innovation Forum to Tackle Skills, Education, Green Issues With Africa's Thought Leaders",
"REG-Intnl Bus. Mach  Announces Preliminary 2008 Third-Quarter EPS of $2.05; Reaffirms Full-Year 2008 EPS Outlook of at Least $8.75",
"Critical Alerts for , priceline.com, Covidien, China Mobile, and O'Reilly Automotive Released by Seven Summits Research",
"Zacks' Voice of the People Highlights Opportunities ",
"USA Drug Partners With  for New Point-of-Sale System",1
"Dutch Customs Chooses  for New Declaration Management System",1
" Named",
"UPDATE 2-RESEARCH ALERT-JP Morgan ups Apple,  to overweight",
"Next Inning Technology Previews Earnings for Google, Advanced Micro Devices, ,...",
" Enhances Traffic Management Capabilities via Investment in Hisense TransTech Company Ltd.",1
"Infor Delivers New ERP LX Features for  System i Users",
"Mojix STAR System Now Validated as 'Ready for (R) Websphere Premises Server'",
" technology underpins project to make British Columbia's the",1
"Casio Creates Cost-effective Virtualized Storage Infrastructure with Red Hat and ",1
" Delivers Disaster Recovery, Security Services to SoftLayer Clients",1
"Novitex Enterprise Solutions Chooses  to Build its Cloud",1
"Research and Markets: Global Smart Water Management Market Forecasts & Opportunities 2013-2018 Featuring , Siemens, Schneider, GE & ABB",
" Ranked Number One in Integration and Access Software Market Share",1
", National Grid and the Long Island Power Authority to Address Performance and Energy Savings for Customers",1
"US Army Achieves 146% ROI Using  Cognos Business Intelligence Solution",1
"Fluor Extends Strategic Outsourcing Contract With ",1
"Zacks Analyst Blog Highlights:Dell Inc., Hewlett-Packard Co., Corp., Caterpillar Inc. and Enterprise Products Partners L.P.",
"New, Faster Zend Framework 1.7 Features Adobe High-Speed Format for RIAs plus  i DB2 Adapter, JQuery, & Dojo 1.2.1",
"S1 IT Solutions Achieves Elite Partner Status for  System Storage",
"Wimbledon and  Serve Up Enriched Fan Experience for 2012",1
"TEXT-S&P raises 10 -related ratings",1
"The Zacks Analyst Blog Highlights: CA Technologies, Amazon, , salesforce.com and Hewlett-Packard",
" Named Worldwide Marketshare Leader in Social Software for Third Consecutive Year",1
"First Commercial  Hot-Water Cooled Supercomputer to Consume 40% Less Energy",1
" Fellow and Industry Leader, Gene Amdahl, leaves behind his Legacy",
" veteran exec put on leave after insider arrest",-1
"UPDATE 1- veteran exec put on leave after insider arrest",-1
" veteran exec on leave after insider arrest",-1
"Researchers From , Nokia and VTT Bring Avatars and People Together for Virtual Meetings in Physical Spaces",1
" veteran exec on leave after insider arrest",-1
" veteran exec on leave after insider arrest",-1
"New Financing Options from  Global Financing Help Companies Step Up to Smarter IT",1
"BRIEF-True Corp,  say will establish a new R&D Center for digital technology in Bangkok - Nikkei",1
"Pega CEO would rather eat sand than sell to ",
"New  Global R&D Lab to Open In Australia",1
" Enables Communications Service Providers To Capture New Cloud Services Market Opportunity",1
" and ANTs Software to Showcase the  DB2 SQL Skin Innovation at Upcoming  Information On Demand Conference in Las Vegas, Nevada",
", Vodafone extend India outsourcing deal for up to $1 billion",1
", Vodafone extend India outsourcing deal for up to $1 bln-paper",1
"'s Tim Clark Joins GSX Solutions as Technical Services Manager",
"UPDATE 1-, 3M to develop new adhesives to package chips",1
"3M and  to Develop New Types of Adhesives to Create 3D Semiconductors",1
" and ARM to Collaborate on Advanced Semiconductor Technology for Mobile Electronics",1
"Toppan Printing Enters into Extended Agreement with  for 14nm Photomask Process Development",
"Key  DataPower Executive Joins Layer 7 Management Team",
"C Bank Enters Into FDIC/IDFPR Agreement Similar to Pre-Merger Pact",
"REG-: Doc re Form 8-K",
" Helps LookHunters Increase Sales in the Fashion World with Cloud Infrastructure from SoftLayer",1
" Cloud Helps ClickBalance Deliver Business Agility to Mexican SMBs through SoftLayer",1
"Seven of the Nation's Leading Technology Institutions Unveil Cognitive Computing Courses Leveraging  Watson",1
"Research and Markets: Global Server Market 2014-2018 with Cisco Systems Inc., Dell Inc., Hewlett-Packard Co.,  Corp., and Oracle Corp Dominating",1
"PPL Names  Senior Vice President to its Board of Directors",
"Reflexis Chooses  Cloud Infrastructure To Power Retail Cloud Offering",1
"Research and Markets: Global Software Testing Services Market in the BFSI Sector 2014-2018: Key Vendors are Accenture, Capgemini,  and Wipro infotech",1
"Research and Markets: Global Governance, Risk, and Compliance (GRC) Platform Market 2014-2018: Key Vendors are EMC, , MetricStream and NASDAQ OMX Group",1
"U.S. judge approves 's foreign bribery case settlement with SEC",
"U.S. judge approves 's foreign bribery case settlement with SEC",
"UPDATE 2-U.S. judge approves 's foreign bribery case settlement with SEC",
"U.S. judge signs off on  bribery case settlement",
" Unveils New Software to Help Organizations Identify and Predict Security Risk",1
"The Zacks Analyst Blog Highlights: Cisco Systems, Sourcefire, , Juniper and EMC",
" and CANAL+ Group Delivers Digital Content to Consumers at Accelerated Rate",1
" Analytics to Support Jet Airways' Green Initiatives",1
"BRIEF- collaborates with Stockx to design, build and deploy a new app on  Cloud",1
"BRIEF- and Automation Anywhere team up to help businesses streamline operations​",1
"Made in  Labs: Helping Clients Securely and Reliably Migrate Cloud Data",1
", Dexia and Several Major Financial Institutions across Europe agree to a 1.3 Billion US Dollar Sourcing Deal for  to Build and Manage their IT",1
" says 2007 EPS likely boosted by unit sale",1
"Ricoh in talks to buy  digital printer business",
", Ricoh form joint venture",
"Dassault Systemes shares up on , Siemens deals",
"Ricoh in talks to buy  digital printer business",
"Dassault Systemes and  expand partnership",1
"Research and Markets: Global Security Testing Market 2015-2019 with Accenture, Cisco Systems, HP, , Veracode & WhiteHat Security Dominating",1
"BRIEF-Neste chooses  to develop its business processes",1
"Acquisition of 's Semiconductor Business by GLOBALFOUNDRIES is Completed",
"GLOBALFOUNDRIES Completes Acquisition of  Microelectronics Business",
"New Online, Self-Paced  Content Manager OnDemand (CMOD) Training Course Available From enChoice",
"New Online, Self-Paced  Content Manager OnDemand (CMOD) Training Course Available From enChoice",
": Consumers demand more interactivity",
" Helps MarineMax Drive Smarter Retail Operations",1
"Vineyard Vines Uses  Software to Merge and Personalize Retail Shopping Channels",1
" Survey: Tech-Savvy Shoppers Setting The Pace For The Future; Retailers Must Follow Their Lead",
"APC and  Announce Availability of the  Portable Modular Data Center Solution Based on APC's Award-Winning",1
" to Support Arch Rock's PhyNet Wireless Sensor Network in Active Energy Manager",1
"Aldata Teams with  and Motorola for Next Generation Voice Directed Warehousing Technology",
" Software Awards Insight the New Software Value Plus Certification",1
"Patersons HR and Payroll Solutions Delivers Data to the Desktop With  Cognos Alliance",1
"Microsoft, Oracle databases gain share vs ",-1
"Chordiant and  Help Global Brands DAK and ING Strengthen Customer Relationships",1
" signs 10-year multi-billion cloud deal with ABN Amro",1
"UPDATE 1- signs 10-year multi-billion cloud deal with ABN Amro",1
" signs multi-billion dollar 10-year IT deal with ABN Amro",1
" Signs Cloud Agreement with ABN AMRO",1
"Instant View: Intel,  surpass Wall Street targets",1
"Instant View: Intel,  surpass Wall Street targets",1
" raises full-year profit forecast but shares flat",
"UPDATE 3- signings fall; earnings beat forecasts",1
" Reports 2011 First-Quarter Results",
"Payment Company Selects  Mainframe to Support Key Business Operations",1
"Software Information Systems Selected as Finalist for  Beacon Award",
" Helps Push the Boundaries of Data Management for One of the World's Biggest Science...",1
"DTCC Selects  Telecom Expense Management Solution",1
" Launches New Cape Town Africa Innovation Center to Help Fuel Skills Growth in...",1
"Critical Alerts For Amazon.com, , Blackstone, New York Community Bancorp, and...",-1
"Pragma Systems Achieves  Advanced Business Partner Status",1
"Zacks Analyst Blog Highlights: Equity Residential, Apartment Investors, , Oracle and Coca Cola Bottling",1
"Zacks Analyst Blog Highlights: Salesforce.com, Microsoft, Oracle,  and Google",1
